Month,DayofMonth,Origin,Dest,O_Latitude,O_Longitude,D_Latitude,D_Longitude
4,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
4,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,2,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,7,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,12,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,17,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,22,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,27,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,1,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,6,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,11,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,16,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,21,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,26,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,31,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,5,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,10,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,15,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,20,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,25,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,30,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,4,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,9,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,14,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,19,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,24,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,29,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
5,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,2,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,7,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,12,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,17,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,22,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,27,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,2,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,7,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,12,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,17,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,22,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,27,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,6,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,11,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,16,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,21,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,26,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,1,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,6,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,11,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,16,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,21,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,26,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,1,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,6,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,11,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,16,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,21,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,26,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,1,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,6,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,11,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,16,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,21,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,26,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,1,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,6,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,11,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,16,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,21,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
6,26,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,1,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,6,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,11,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,16,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,21,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,26,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,31,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,5,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,10,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,15,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,20,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,25,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,30,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,4,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,9,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,14,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,19,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,24,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,29,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,2,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,7,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,12,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,17,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,22,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,27,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,1,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,6,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,11,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,16,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,21,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,26,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,31,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,5,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,10,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,15,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,20,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,25,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
7,30,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,4,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,9,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,14,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,19,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,24,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,29,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,2,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,7,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,12,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,17,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,22,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,27,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,1,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,6,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,11,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,16,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,21,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,2,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,7,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,12,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,17,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,22,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,27,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,1,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,6,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,11,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,16,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,21,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,26,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,31,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,5,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,10,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,15,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,20,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,25,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
8,30,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,4,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,9,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,14,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,19,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,24,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,29,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,4,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,9,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,14,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,19,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,24,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,29,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,5,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,10,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,15,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,20,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,25,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,30,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
9,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,2,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,7,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,12,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,17,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,22,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,27,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,1,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,6,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,11,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,16,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,21,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,26,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,31,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,1,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,6,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,11,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,16,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,21,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,26,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,31,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,5,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,10,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,15,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,20,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,25,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,30,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,4,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,9,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,14,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,19,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,24,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
10,29,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,22,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,23,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
11,28,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
12,3,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
12,8,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
12,13,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
12,18,HNL,SFO,21.31868128,-157.92242869999995,37.61897222,-122.3748889
